AppName,RelPath,Func,LineStart,LineEnd,TotalQueries,TotalSelect,TotalInsert,TotalUpdate,TotalDelete,TotalTruncate,TotalExec,TotalWrite,TotalDynamic,DynamicRawCount,TotalDynamicSql,TotalDynamicObject,DynamicSqlCount,DynamicObjectCount,DynamicCount,DynamicSignatures,DynamicReason,TotalObjects,TotalObjectsRead,TotalObjectsWrite,TotalObjectsExec,TopObjectsRead,TopObjectsWrite,TopObjectsExec,ObjectsUsed,HasCrossDb,DbList,DynamicPseudoKinds,DynamicExampleSignatures
dotnet-sample,FLDModel.cs,PopulateEmailFLD,1318,1318,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateEmailFLD|ExecProc@1318 x2 (example=07d48f99355a788ee2797ecf4b09a8733800f593),dynamic object name x2; dynamic sql x2,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateEmailFLD(1),[P] <dynamic-object>(1); TRSPopulateEmailFLD(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateEmailFLD(write=1/exec=1),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateEmailFLD|ExecProc@1318 x2
dotnet-sample,FLDModel.cs,PopulateFeeBranch,1765,1773,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,FLDModel.cs|PopulateFeeBranch|ExecProc@1765 x1 (example=443a121bb046be31f927a21d81df2962ae67113c);FLDModel.cs|PopulateFeeBranch|ExecProc@1769 x1 (example=370837e9487a0cda238de4e2879cb398568d50bf);FLDModel.cs|PopulateFeeBranch|ExecProc@1773 x1 (example=18293c72d4e2462b4f58ac9dd1a5496cf845aac2),,3,0,3,3,,DCREKIPopulateFeeBranch(1); DCRPopulateFeeBranch(1); TRSFLDPopulateFeeBranch(1),DCREKIPopulateFeeBranch(1); DCRPopulateFeeBranch(1); TRSFLDPopulateFeeBranch(1),DCREKIPopulateFeeBranch(write=1/exec=1); DCRPopulateFeeBranch(write=1/exec=1); TRSFLDPopulateFeeBranch(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,PopulateGNCParameter,157,157,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateGNCParameter|ExecProc@157 x2 (example=4d166c2c8066da4e0adae059f3324e339226995f),dynamic object name x2; dynamic sql x2,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateGNCParameter(1),[P] <dynamic-object>(1); TRSPopulateGNCParameter(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateGNCParameter(write=1/exec=1),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateGNCParameter|ExecProc@157 x2
dotnet-sample,FLDModel.cs,PopulateJenisJurnal,1572,1572,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FLDModel.cs|PopulateJenisJurnal|ExecProc@1572 x1 (example=749aa44c1e6f6c21e4090abf3f16a9afde03245b),,1,0,1,1,,TRSFLDPopulateJenisJurnal(1),TRSFLDPopulateJenisJurnal(1),TRSFLDPopulateJenisJurnal(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,PopulateJenisParameterFLD,396,396,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateJenisParameterFLD|ExecProc@396 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateJenisParameterFLD|ExecProc@396 x2
dotnet-sample,FLDModel.cs,PopulateJenisProduct,1560,1560,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FLDModel.cs|PopulateJenisProduct|ExecProc@1560 x1 (example=1b48c2e1b15d53e959a8d9d4a32e0aa71e875c92),,1,0,1,1,,TRSProdukStructuredProduct(1),TRSProdukStructuredProduct(1),TRSProdukStructuredProduct(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,PopulateJobTitle,1703,1703,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateJobTitle|ExecProc@1703 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateJobTitle|ExecProc@1703 x2
dotnet-sample,FLDModel.cs,PopulateMasterNasabah,477,477,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateMasterNasabah|ExecProc@477 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateMasterNasabah|ExecProc@477 x2
dotnet-sample,FLDModel.cs,PopulateMaturity,1971,1971,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FLDModel.cs|PopulateMaturity|ExecProc@1971 x1 (example=e85d0e8243cdd6bbad1e008c79538fabd59710e2),,1,0,1,1,,TRSFLDPopulateMaturityFLD(1),TRSFLDPopulateMaturityFLD(1),TRSFLDPopulateMaturityFLD(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,PopulatePajak,1907,1911,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,FLDModel.cs|PopulatePajak|ExecProc@1907 x1 (example=bb3687be577c92162f236e78dc12a4900a1c82ae);FLDModel.cs|PopulatePajak|ExecProc@1911 x1 (example=4ebe5ca76df3eea05fe9e3ab2101ada76da53072),,2,0,2,2,,TRSFLDPopulateProsesFWDReversal(1); TRSFLDPopulateProsesPajak(1),TRSFLDPopulateProsesFWDReversal(1); TRSFLDPopulateProsesPajak(1),TRSFLDPopulateProsesFWDReversal(write=1/exec=1); TRSFLDPopulateProsesPajak(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,PopulateParamBlotterFLD,1133,1133,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateParamBlotterFLD|ExecProc@1133 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateParamBlotterFLD|ExecProc@1133 x2
dotnet-sample,FLDModel.cs,PopulateParamCutOffTime,1835,1835,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateParamCutOffTime|ExecProc@1835 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateParamCutOffTime|ExecProc@1835 x2
dotnet-sample,FLDModel.cs,PopulateParamCutOffTimeMasterNasabah,1864,1864,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateParamCutOffTimeMasterNasabah|ExecProc@1864 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateParamCutOffTimeMasterNasabah|ExecProc@1864 x2
dotnet-sample,FLDModel.cs,PopulateParamPortfolio,107,107,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FLDModel.cs|PopulateParamPortfolio|ExecProc@107 x1 (example=2544a89ad33e7421b6bb12078a848880cde4accb),,1,0,1,1,,TRSPopulateParamPortfolio(1),TRSPopulateParamPortfolio(1),TRSPopulateParamPortfolio(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,PopulateParamSegment,1951,1951,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateParamSegment|ExecProc@1951 x2 (example=74f444de438de2e72c6d7140d50fc13ebff95dcd),dynamic object name x2; dynamic sql x2,2,0,2,2,,[P] <dynamic-object>(1); TRSFLDPopulateSegmentStructuredProduct(1),[P] <dynamic-object>(1); TRSFLDPopulateSegmentStructuredProduct(1),[P] <dynamic-object>(write=1/exec=1); TRSFLDPopulateSegmentStructuredProduct(write=1/exec=1),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateParamSegment|ExecProc@1951 x2
dotnet-sample,FLDModel.cs,PopulateParamTransaksiFLD,502,502,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateParamTransaksiFLD|ExecProc@502 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateParamTransaksiFLD|ExecProc@502 x2
dotnet-sample,FLDModel.cs,PopulateParamTransaksiFLDTA,625,625,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateParamTransaksiFLDTA|ExecProc@625 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateParamTransaksiFLDTA|ExecProc@625 x2
dotnet-sample,FLDModel.cs,PopulateParameterBungaSpesialFLDDeposito,2005,2005,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateParameterBungaSpesialFLDDeposito|ExecProc@2005 x2 (example=09a235b7a8f503d1060f2deae732283863923b9c),dynamic object name x2; dynamic sql x2,2,0,2,2,,[P] <dynamic-object>(1); TRSFLDPopulateBungaSpesial(1),[P] <dynamic-object>(1); TRSFLDPopulateBungaSpesial(1),[P] <dynamic-object>(write=1/exec=1); TRSFLDPopulateBungaSpesial(write=1/exec=1),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateParameterBungaSpesialFLDDeposito|ExecProc@2005 x2
dotnet-sample,FLDModel.cs,PopulateParameterFLD,29,29,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateParameterFLD|ExecProc@29 x2 (example=5f3d68687c30ffa6b3901b0b90229b3af42c6532),dynamic object name x2; dynamic sql x2,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateFLDParamter(1),[P] <dynamic-object>(1); TRSPopulateFLDParamter(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateFLDParamter(write=1/exec=1),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateParameterFLD|ExecProc@29 x2
dotnet-sample,FLDModel.cs,PopulateParameterFLDCounterCcy,1585,1585,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateParameterFLDCounterCcy|ExecProc@1585 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateParameterFLDCounterCcy|ExecProc@1585 x2
dotnet-sample,FLDModel.cs,PopulateParameterFLDCounterCcyPair,2063,2063,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateParameterFLDCounterCcyPair|ExecProc@2063 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateParameterFLDCounterCcyPair|ExecProc@2063 x2
dotnet-sample,FLDModel.cs,PopulateParameterFLDDeposito,1606,1606,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateParameterFLDDeposito|ExecProc@1606 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateParameterFLDDeposito|ExecProc@1606 x2
dotnet-sample,FLDModel.cs,PopulatePortfolio,97,97,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FLDModel.cs|PopulatePortfolio|ExecProc@97 x1 (example=573e657c0a8298b161ab19fa73a010d861d66f91),,1,0,1,1,,TRSPopulatePortfolio(1),TRSPopulatePortfolio(1),TRSPopulatePortfolio(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,PopulateRiskProfileNasabah,1422,1422,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FLDModel.cs|PopulateRiskProfileNasabah|ExecProc@1422 x1 (example=e78b430dcad8a2b064078246f0ec39f57141136e),,1,0,1,1,,TRSPopulateRiskProfileNasabah(1),TRSPopulateRiskProfileNasabah(1),TRSPopulateRiskProfileNasabah(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,PopulateTAParameter,87,87,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateTAParameter|ExecProc@87 x2 (example=59f8ab7f9bc4064eaae3545e67ed2f114718c502),dynamic object name x2; dynamic sql x2,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateTAParameter(1),[P] <dynamic-object>(1); TRSPopulateTAParameter(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateTAParameter(write=1/exec=1),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateTAParameter|ExecProc@87 x2
dotnet-sample,FLDModel.cs,PopulateTemplateFLD,430,430,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateTemplateFLD|ExecProc@430 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateTemplateFLD|ExecProc@430 x2
dotnet-sample,FLDModel.cs,PopulateTenorParameter,362,362,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateTenorParameter|ExecProc@362 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateTenorParameter|ExecProc@362 x2
dotnet-sample,FLDModel.cs,PopulateTransaksiDealFLD,1077,1077,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateTransaksiDealFLD|ExecProc@1077 x2 (example=44e86dbe117a7252552a3ba8b44c7cc0a86180ac),dynamic object name x2; dynamic sql x2,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateFLDDealTran(1),[P] <dynamic-object>(1); TRSPopulateFLDDealTran(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateFLDDealTran(write=1/exec=1),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateTransaksiDealFLD|ExecProc@1077 x2
dotnet-sample,FLDModel.cs,PopulateTransaksiFLD,1438,1438,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateTransaksiFLD|ExecProc@1438 x2 (example=34d160a41ea2bb57a28c6b6952834eb419bf2d77),dynamic object name x2; dynamic sql x2,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateFLDTran(1),[P] <dynamic-object>(1); TRSPopulateFLDTran(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateFLDTran(write=1/exec=1),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateTransaksiFLD|ExecProc@1438 x2
dotnet-sample,FLDModel.cs,PopulateUploadCcyPairFLD,418,418,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateUploadCcyPairFLD|ExecProc@418 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateUploadCcyPairFLD|ExecProc@418 x2
dotnet-sample,FLDModel.cs,PopulateUserDummy,2250,2250,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateUserDummy|ExecProc@2250 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateUserDummy|ExecProc@2250 x2
dotnet-sample,FLDModel.cs,PopulateUserDummyFLD,1234,1234,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateUserDummyFLD|ExecProc@1234 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateUserDummyFLD|ExecProc@1234 x2
dotnet-sample,FLDModel.cs,PopulateViewParameterUploadFLD,1667,1667,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|PopulateViewParameterUploadFLD|ExecProc@1667 x2 (example=81644f4b31fc4663f3eb7a5603f7bc1a00f31aad),dynamic object name x2; dynamic sql x2,2,0,2,2,,[P] <dynamic-object>(1); TRSPopulateComboViewUploadParamFLD(1),[P] <dynamic-object>(1); TRSPopulateComboViewUploadParamFLD(1),[P] <dynamic-object>(write=1/exec=1); TRSPopulateComboViewUploadParamFLD(write=1/exec=1),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|PopulateViewParameterUploadFLD|ExecProc@1667 x2
dotnet-sample,FLDModel.cs,ProsesFeeBranch,1800,1804,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,FLDModel.cs|ProsesFeeBranch|ExecProc@1800 x1 (example=d46da88db164633d4b0b2b6c54ec35ab4f7b8729);FLDModel.cs|ProsesFeeBranch|ExecProc@1804 x1 (example=66e36e975a83ca362b49a6eee4dace5fe6ec5aeb),,2,0,2,2,,DCRProsesFeeBranch(1); TRSFLDProsesFeeBranch(1),DCRProsesFeeBranch(1); TRSFLDProsesFeeBranch(1),DCRProsesFeeBranch(write=1/exec=1); TRSFLDProsesFeeBranch(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,ProsesMaturity,1985,1985,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FLDModel.cs|ProsesMaturity|ExecProc@1985 x1 (example=31cab6905e7db449609249bd0998d0dec8363288),,1,0,1,1,,TRSFLDProsesKreditNasabah(1),TRSFLDProsesKreditNasabah(1),TRSFLDProsesKreditNasabah(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,ProsesPajak,1928,1932,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,FLDModel.cs|ProsesPajak|ExecProc@1928 x1 (example=4bc3e90d82bf76de76bb0b7a1d03f43c3e3ae90b);FLDModel.cs|ProsesPajak|ExecProc@1932 x1 (example=90cc2da517af937461ca93661ee50fcb19256339),,2,0,2,2,,TRSFLDProsesFWDReversal(1); TRSFLDProsesPajak(1),TRSFLDProsesFWDReversal(1); TRSFLDProsesPajak(1),TRSFLDProsesFWDReversal(write=1/exec=1); TRSFLDProsesPajak(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,ProsesPenempatan,1544,1544,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FLDModel.cs|ProsesPenempatan|ExecProc@1544 x1 (example=8b3f26ced9906c15684f60f171b4cca3da9969ff),,1,0,1,1,,DCRPopulateProsesPenempatanStructuredProduct(1),DCRPopulateProsesPenempatanStructuredProduct(1),DCRPopulateProsesPenempatanStructuredProduct(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,RPAPopulateRateDepo,1115,1115,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FLDModel.cs|RPAPopulateRateDepo|ExecProc@1115 x1 (example=b868d65a992d6b24a6c00d8f05ccc4a5214846eb),,1,0,1,1,,RPAPopulateRateDeposito(1),RPAPopulateRateDeposito(1),RPAPopulateRateDeposito(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,SaveApprovalJobTitle,1737,1737,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|SaveApprovalJobTitle|ExecProc@1737 x2 (example=75cafc56cde62af6332807d210952f2f9c505ac3),dynamic object name x2; dynamic sql x2,2,0,2,2,,[P] <dynamic-object>(1); TRSFLDProcessApprovalJobTitle(1),[P] <dynamic-object>(1); TRSFLDProcessApprovalJobTitle(1),[P] <dynamic-object>(write=1/exec=1); TRSFLDProcessApprovalJobTitle(write=1/exec=1),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|SaveApprovalJobTitle|ExecProc@1737 x2
dotnet-sample,FLDModel.cs,SaveApprovalParamFLD,66,66,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|SaveApprovalParamFLD|ExecProc@66 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|SaveApprovalParamFLD|ExecProc@66 x2
dotnet-sample,FLDModel.cs,SaveApprovalTransaksiFLD,1299,1299,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|SaveApprovalTransaksiFLD|ExecProc@1299 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|SaveApprovalTransaksiFLD|ExecProc@1299 x2
dotnet-sample,FLDModel.cs,SaveDataFLDCounterCcy,1595,1595,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FLDModel.cs|SaveDataFLDCounterCcy|ExecProc@1595 x1 (example=3ea939f0381f41ca71b11156983a40ca50b4d9be),,1,0,1,1,,TRSSaveParamFLDCounterCcy(1),TRSSaveParamFLDCounterCcy(1),TRSSaveParamFLDCounterCcy(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,SaveDataFLDCounterCcyPair,2110,2135,3,0,0,0,0,0,3,3,2,2,1,1,1,1,2,FLDModel.cs|SaveDataFLDCounterCcyPair|ExecProc@2110 x2 (example=24f9981bbab0a74feb4f68bac4320a2482d61784);FLDModel.cs|SaveDataFLDCounterCcyPair|ExecProc@2135 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,2,0,2,2,,[P] <dynamic-sql>(64); TRSSaveParamFLDCounterCcyPair(1),[P] <dynamic-sql>(64); TRSSaveParamFLDCounterCcyPair(1),[P] <dynamic-sql>(write=64/exec=64); TRSSaveParamFLDCounterCcyPair(write=1/exec=1),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|SaveDataFLDCounterCcyPair|ExecProc@2135 x2
dotnet-sample,FLDModel.cs,SaveDataFLDDeposito,1647,1647,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FLDModel.cs|SaveDataFLDDeposito|ExecProc@1647 x1 (example=189f6dc8fd10ac8e9f625b41f59bdc3fb99aea0a),,1,0,1,1,,TRSSaveParamFLDDeposito(1),TRSSaveParamFLDDeposito(1),TRSSaveParamFLDDeposito(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,SaveDataFLDParamBungaSpesial,2040,2040,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FLDModel.cs|SaveDataFLDParamBungaSpesial|ExecProc@2040 x1 (example=15d60ab1eb95e260187510894f0e5640a225de55),,1,0,1,1,,TRSSaveParamFLDBungaSpesial(1),TRSSaveParamFLDBungaSpesial(1),TRSSaveParamFLDBungaSpesial(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,SaveDataJobTitle,1712,1712,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FLDModel.cs|SaveDataJobTitle|ExecProc@1712 x1 (example=b670ad85c213ceb280163542b9ae99134d7c18da),,1,0,1,1,,TRSSaveParamFLDJobTitle(1),TRSSaveParamFLDJobTitle(1),TRSSaveParamFLDJobTitle(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,SaveDataParamCutOffTime,1852,1852,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FLDModel.cs|SaveDataParamCutOffTime|ExecProc@1852 x1 (example=8e4305a423eef2ceaa8dbe2df128dc1800d218e9),,1,0,1,1,,TRSParamSaveCutOffTime(1),TRSParamSaveCutOffTime(1),TRSParamSaveCutOffTime(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,SaveDataParamCutOffTimeMasterNasabah,1881,1894,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,FLDModel.cs|SaveDataParamCutOffTimeMasterNasabah|ExecProc@1881 x1 (example=1577a53a10ff244d5690d4c054dcd1814f7f5d62);FLDModel.cs|SaveDataParamCutOffTimeMasterNasabah|ExecProc@1894 x1 (example=20b325053b8c19f1df954b1bd7f916f9774f6e48),,2,0,2,2,,TRSParamSaveCutOffTimeMasterNasabah(1); TRSUpdateRiskProfile(1),TRSParamSaveCutOffTimeMasterNasabah(1); TRSUpdateRiskProfile(1),TRSParamSaveCutOffTimeMasterNasabah(write=1/exec=1); TRSUpdateRiskProfile(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,SaveDataParamSegment,1960,1960,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,FLDModel.cs|SaveDataParamSegment|ExecProc@1960 x1 (example=df4a5ea27074409df36e27d1fdb8ff2df88617f5),,1,0,1,1,,TRSSaveParamSegment(1),TRSSaveParamSegment(1),TRSSaveParamSegment(write=1/exec=1),false,,,
dotnet-sample,FLDModel.cs,SaveParamBungaFTP,276,276,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|SaveParamBungaFTP|ExecProc@276 x2 (example=524e19a3d404f9926f8b751f0c61df3ba1c94448),dynamic object name x2; dynamic sql x2,2,0,2,2,,[P] <dynamic-object>(1); RPAParamSaveBungaFTP(1),[P] <dynamic-object>(1); RPAParamSaveBungaFTP(1),[P] <dynamic-object>(write=1/exec=1); RPAParamSaveBungaFTP(write=1/exec=1),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|SaveParamBungaFTP|ExecProc@276 x2
dotnet-sample,FLDModel.cs,SaveParamCluster,343,343,2,0,0,0,0,0,2,2,2,2,1,1,1,1,2,FLDModel.cs|SaveParamCluster|ExecProc@343 x2 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql x2,1,0,1,1,,[P] <dynamic-sql>(64),[P] <dynamic-sql>(64),[P] <dynamic-sql>(write=64/exec=64),false,,dynamic-object(1); dynamic-sql(1),FLDModel.cs|SaveParamCluster|ExecProc@343 x2
